12/22/2024 10:08:52.706 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
12/22/2024 10:08:52.706 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
12/22/2024 10:08:52.706 | DEBUG    |                             AshitaCore::Initialize | <Begin>
12/22/2024 10:08:52.706 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
12/22/2024 10:08:52.706 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
12/22/2024 10:08:52.706 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : C:\Users\xhood\OneDrive\Desktop\AshitaV4\
12/22/2024 10:08:52.706 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\example-retail.ini
12/22/2024 10:08:52.706 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Users\xhood\OneDrive\Desktop\AshitaV4\\config\boot\example-retail.ini
12/22/2024 10:08:52.709 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
12/22/2024 10:08:52.709 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   file : 
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   script : default.txt
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   args : 
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize | [ashita.fonts]
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   d3d8.disable_scaling : 0
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   d3d8.family : Arial
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   d3d8.height : 10
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   gamepad.allowbackground : 0
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   gamepad.disableenumeration : 0
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockinput : 0
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockbindsduringinput : 1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   keyboard.silentbinds : 0
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   keyboard.windowskeyenabled : 0
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   mouse.blockinput : 0
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   mouse.unhook : 1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   level : 5
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize | [ashita.misc]
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   addons.silent : 0
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   aliases.silent : 0
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   plugins.silent : 0
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize | [ashita.resources]
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   offsets.use_overrides : 1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   pointers.use_overrides : 1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   resources.use_overrides : 1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize | [ashita.window.startpos]
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   x : -1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   y : -1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize | [ashita.polplugins]
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   sandbox : 0
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize | [ffxi.direct3d8]
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbufferformat : -1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   presentparams.backbuffercount : -1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   presentparams.multisampletype : -1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   presentparams.swapeffect : -1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   presentparams.enableautodepthstencil : -1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   presentparams.autodepthstencilformat : -1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   presentparams.flags : -1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_refreshrateinhz : -1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   presentparams.fullscreen_presentationinterval : -1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   behaviorflags.fpu_preserve : 0
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize | [ffxi.registry]
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   0000 : 6
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   0001 : 1920
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   0002 : 1080
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   0003 : 4096
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   0004 : 4096
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   0005 : -1
12/22/2024 10:08:52.710 | DEBUG    |                             AshitaCore::Initialize |   0006 : -1
