01/21/2025 18:32:40.387 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
01/21/2025 18:32:40.387 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
01/21/2025 18:32:40.387 | DEBUG    |                             AshitaCore::Initialize | <Begin>
01/21/2025 18:32:40.387 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
01/21/2025 18:32:40.387 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
01/21/2025 18:32:40.387 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : C:\Users\xhood\OneDrive\Desktop\AshitaV4\
01/21/2025 18:32:40.387 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\example-retail.ini
01/21/2025 18:32:40.387 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Users\xhood\OneDrive\Desktop\AshitaV4\\config\boot\example-retail.ini
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize |   file : 
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize |   script : default.txt
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize |   args : 
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize | [ashita.fonts]
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize |   d3d8.disable_scaling : 0
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize |   d3d8.family : Arial
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize |   d3d8.height : 10
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize |   gamepad.allowbackground : 0
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize |   gamepad.disableenumeration : 0
01/21/2025 18:32:40.390 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockinput : 0
