12/11/2024 12:02:59.694 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
12/11/2024 12:02:59.694 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
12/11/2024 12:02:59.694 | DEBUG    |                             AshitaCore::Initialize | <Begin>
12/11/2024 12:02:59.694 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
12/11/2024 12:02:59.694 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
12/11/2024 12:02:59.694 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : C:\Users\xhood\OneDrive\Desktop\AshitaV4\
12/11/2024 12:02:59.694 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\example-retail.ini
12/11/2024 12:02:59.694 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Users\xhood\OneDrive\Desktop\AshitaV4\\config\boot\example-retail.ini
12/11/2024 12:02:59.697 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
12/11/2024 12:02:59.697 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   file : 
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   script : default.txt
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   args : 
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize | [ashita.fonts]
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   d3d8.disable_scaling : 0
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   d3d8.family : Arial
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   d3d8.height : 10
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   gamepad.allowbackground : 0
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   gamepad.disableenumeration : 0
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockinput : 0
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockbindsduringinput : 1
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   keyboard.silentbinds : 0
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   keyboard.windowskeyenabled : 0
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   mouse.blockinput : 0
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   mouse.unhook : 1
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   level : 5
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize | [ashita.misc]
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   addons.silent : 0
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   aliases.silent : 0
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   plugins.silent : 0
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize | [ashita.resources]
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   offsets.use_overrides : 1
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   pointers.use_overrides : 1
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   resources.use_overrides : 1
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize | [ashita.window.startpos]
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   x : -1
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize |   y : -1
12/11/2024 12:02:59.698 | DEBUG    |                             AshitaCore::Initialize | [ashita.polplugins]
