01/01/2025 14:59:41.907 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
01/01/2025 14:59:41.907 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
01/01/2025 14:59:41.907 | DEBUG    |                             AshitaCore::Initialize | <Begin>
01/01/2025 14:59:41.907 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
01/01/2025 14:59:41.907 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
01/01/2025 14:59:41.907 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : C:\Users\xhood\OneDrive\Desktop\AshitaV4\
01/01/2025 14:59:41.907 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\example-retail.ini
01/01/2025 14:59:41.907 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Users\xhood\OneDrive\Desktop\AshitaV4\\config\boot\example-retail.ini
01/01/2025 14:59:41.910 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
01/01/2025 14:59:41.910 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
01/01/2025 14:59:41.911 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
01/01/2025 14:59:41.911 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
01/01/2025 14:59:41.911 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
01/01/2025 14:59:41.911 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
01/01/2025 14:59:41.911 | DEBUG    |                             AshitaCore::Initialize |   file : 
01/01/2025 14:59:41.911 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
01/01/2025 14:59:41.911 | DEBUG    |                             AshitaCore::Initialize |   script : default.txt
01/01/2025 14:59:41.911 | DEBUG    |                             AshitaCore::Initialize |   args : 
01/01/2025 14:59:41.911 | DEBUG    |                             AshitaCore::Initialize | [ashita.fonts]
01/01/2025 14:59:41.911 | DEBUG    |                             AshitaCore::Initialize |   d3d8.disable_scaling : 0
01/01/2025 14:59:41.911 | DEBUG    |                             AshitaCore::Initialize |   d3d8.family : Arial
01/01/2025 14:59:41.911 | DEBUG    |                             AshitaCore::Initialize |   d3d8.height : 10
01/01/2025 14:59:41.911 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
