02/21/2025 09:11:37.769 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
02/21/2025 09:11:37.769 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
02/21/2025 09:11:37.769 | DEBUG    |                             AshitaCore::Initialize | <Begin>
02/21/2025 09:11:37.769 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
02/21/2025 09:11:37.769 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
02/21/2025 09:11:37.769 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : C:\Users\xhood\OneDrive\Desktop\AshitaV4\
02/21/2025 09:11:37.769 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\example-retail.ini
02/21/2025 09:11:37.769 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Users\xhood\OneDrive\Desktop\AshitaV4\\config\boot\example-retail.ini
02/21/2025 09:11:37.772 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
02/21/2025 09:11:37.772 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
02/21/2025 09:11:37.772 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
02/21/2025 09:11:37.772 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
02/21/2025 09:11:37.772 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
02/21/2025 09:11:37.772 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
02/21/2025 09:11:37.772 | DEBUG    |                             AshitaCore::Initialize |   file : 
02/21/2025 09:11:37.772 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
02/21/2025 09:11:37.772 | DEBUG    |                             AshitaCore::Initialize |   script : default.txt
02/21/2025 09:11:37.772 | DEBUG    |                             AshitaCore::Initialize |   args : 
02/21/2025 09:11:37.772 | DEBUG    |                             AshitaCore::Initialize | [ashita.fonts]
02/21/2025 09:11:37.772 | DEBUG    |                             AshitaCore::Initialize |   d3d8.disable_scaling : 0
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   d3d8.family : Arial
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   d3d8.height : 10
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   gamepad.allowbackground : 0
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   gamepad.disableenumeration : 0
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockinput : 0
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockbindsduringinput : 0
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   keyboard.silentbinds : 0
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   keyboard.windowskeyenabled : 1
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   mouse.blockinput : 0
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   mouse.unhook : 1
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   level : 5
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize | [ashita.misc]
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   addons.silent : 0
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   aliases.silent : 0
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   plugins.silent : 0
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize | [ashita.resources]
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   offsets.use_overrides : 1
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   pointers.use_overrides : 1
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   resources.use_overrides : 1
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize | [ashita.taskpool]
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   threadcount : -1
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize | [ashita.window.startpos]
02/21/2025 09:11:37.773 | DEBUG    |                             AshitaCore::Initialize |   x : -1
