12/24/2024 11:17:27.333 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
12/24/2024 11:17:27.333 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
12/24/2024 11:17:27.333 | DEBUG    |                             AshitaCore::Initialize | <Begin>
12/24/2024 11:17:27.333 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
12/24/2024 11:17:27.333 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
12/24/2024 11:17:27.333 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : C:\Users\xhood\OneDrive\Desktop\AshitaV4\
12/24/2024 11:17:27.333 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\example-retail.ini
12/24/2024 11:17:27.333 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Users\xhood\OneDrive\Desktop\AshitaV4\\config\boot\example-retail.ini
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize |   file : 
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize |   script : default.txt
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize |   args : 
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize | [ashita.fonts]
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize |   d3d8.disable_scaling : 0
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize |   d3d8.family : Arial
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize |   d3d8.height : 10
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
12/24/2024 11:17:27.336 | DEBUG    |                             AshitaCore::Initialize |   gamepad.allowbackground : 0
