01/04/2025 12:31:40.722 | DEBUG    |                                      InstallAshita | Installing Ashita into the current process.
01/04/2025 12:31:40.722 | DEBUG    |                             AshitaCore::AshitaCore | .ctor
01/04/2025 12:31:40.722 | DEBUG    |                             AshitaCore::Initialize | <Begin>
01/04/2025 12:31:40.722 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
01/04/2025 12:31:40.722 | DEBUG    |                             AshitaCore::Initialize | Starting initialization...
01/04/2025 12:31:40.722 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Install Path : C:\Users\xhood\OneDrive\Desktop\AshitaV4\
01/04/2025 12:31:40.722 | DEBUG    |                             AshitaCore::Initialize |  - Ashita Config Script: \boot\example-retail.ini
01/04/2025 12:31:40.722 | DEBUG    |                         ConfigurationManager::Load | Loading configuration file: C:\Users\xhood\OneDrive\Desktop\AshitaV4\\config\boot\example-retail.ini
01/04/2025 12:31:40.725 | DEBUG    |                             AshitaCore::Initialize | ----------------------------------------------------------------------------------------------------
01/04/2025 12:31:40.725 | DEBUG    |                             AshitaCore::Initialize | >> BOOT CONFIGURATION DUMP <<
01/04/2025 12:31:40.725 | DEBUG    |                             AshitaCore::Initialize | [ashita.launcher]
01/04/2025 12:31:40.725 | DEBUG    |                             AshitaCore::Initialize |   autoclose : 1
01/04/2025 12:31:40.725 | DEBUG    |                             AshitaCore::Initialize |   name : Example Configuration
01/04/2025 12:31:40.725 | DEBUG    |                             AshitaCore::Initialize | [ashita.boot]
01/04/2025 12:31:40.725 | DEBUG    |                             AshitaCore::Initialize |   file : 
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   gamemodule : ffximain.dll
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   script : default.txt
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   args : 
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize | [ashita.fonts]
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   d3d8.disable_scaling : 0
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   d3d8.family : Arial
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   d3d8.height : 10
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize | [ashita.input]
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   gamepad.allowbackground : 0
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   gamepad.disableenumeration : 0
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockinput : 0
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   keyboard.blockbindsduringinput : 1
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   keyboard.silentbinds : 0
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   keyboard.windowskeyenabled : 0
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   mouse.blockinput : 0
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   mouse.unhook : 1
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize | [ashita.language]
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   playonline : 2
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   ashita : 2
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize | [ashita.logging]
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   level : 5
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   crashdumps : 1
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize | [ashita.misc]
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   addons.silent : 0
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   aliases.silent : 0
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   plugins.silent : 0
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize | [ashita.resources]
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   offsets.use_overrides : 1
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   pointers.use_overrides : 1
01/04/2025 12:31:40.726 | DEBUG    |                             AshitaCore::Initialize |   resources.use_overrides : 1
